id,question,options,explanation,image_paths,img_type,answer,topic_difficulty,question_type,subfield
test_Accounting_171,"Job cost sheets show the following information: <image 1> What are the balances in the work in process inventory, finished goods inventory, and cost of goods sold for February?","['2,500 4,838 0', '3,409 6,950 4,838', '5,728 3,700 3,250', '5,728 3,409 2,500']",?,MMMU_Accounting_images/test\test_Accounting_171_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_172,The following are estimates for two stocks. <image 1>The market index has a standard deviations of 22% and the risk-free rate is 8%. What are the standard deviations of stocks A and B?,"['(1) 37.69% (2) 42.88%', '(1) 32.03% (2) 45.18%', '(1) 34.03% (2) 49.18%', '(1) 34.78% (2) 47.93%']",?,MMMU_Accounting_images/test\test_Accounting_172_image_1.png,['Tables'],?,Hard,multiple-choice,Investment
test_Accounting_173,"Janet Ludlow's firm requires all its analysts to use a two-stage dividend discount model (DDM) and the capital asset pricing model (CAPM) to value stocks. Using the CAPM and DDM, Ludlow has valued QuickBrush Company at $63 per share. She now must value SmileWhite Corporation.  Calculate the required rate of return for SmileWhite by using the information in the following table:.<image 1> Ludlow estimates the following EPS and dividend growth rates for SmileWhite:E<image 2> Estimate the intrinsic value of SmileWhite by using the table above. Dividends per share in the most recent year were $1.72.","['24.07', '26.55', '28.89']",?,MMMU_Accounting_images/test\test_Accounting_173_image_1.png;MMMU_Accounting_images/test\test_Accounting_173_image_2.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_174,Which point designates the optimal portfolio of risky assets?  <image 1>,"['E', 'F', 'G', 'H']",?,MMMU_Accounting_images/test\test_Accounting_174_image_1.png,['Diagrams'],?,Medium,multiple-choice,Investment
test_Accounting_175,"Rich McDonald, CFA, is evaluating his investment alternatives in Ytel Incorporated by analyzing a Ytel convertible bond and Ytel common equity. Characteristics of the two securities are given in the following exhibit: <image 1> Calculate, based on the exhibit, the current market conversion price for the Ytel convertible bond.","['$36.07', '$38.44', '$39.20']",?,MMMU_Accounting_images/test\test_Accounting_175_image_1.png,['Tables'],?,Easy,multiple-choice,Investment
test_Accounting_176,"Assume accounts have normal balances, what is the balance of the account? <image 1>","['$172,000', '$168,700', '$135,500', '$164,750']",?,MMMU_Accounting_images/test\test_Accounting_176_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_177,"Fill in the table below for the following zero-coupon bonds, all of which have par values of $1,000. <image 1>","['(1)4.688% (2)3.526% (3)7.177%', '(1)4.713% (2)3.890% (3)7.641%', '(1)4.820% (2)3.721% (3)7.348%']",?,MMMU_Accounting_images/test\test_Accounting_177_image_1.png,['Tables'],?,Hard,multiple-choice,Investment
test_Accounting_178,"Mountain Tops applies overhead on the basis of direct labor hours and reports the following information: <image 1> Was overhead overapplied or underapplied, and by what amount?","['overhead by $10,000', 'overapplied by $10,000', 'underapplied by $10,000', 'underapplied by $50,000']",?,MMMU_Accounting_images/test\test_Accounting_178_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_179,Markham Farms reports the following contribution margin income statement for the month of August. The company has the opportunity to purchase new machinery that will reduce its variable cost per unit by $2 but will increase fixed costs by 15%. Assume sales level remains unchanged. <image 1> What is the new fixed costs?,"['$46,000', '$47,000', '$93,000', '$19,500']",?,MMMU_Accounting_images/test\test_Accounting_179_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_180,"This cost data from Hickory Furniture is for the year 2017. <image 1> Using the high-low method, express the factory utility expenses as an equation where x represents number of chairs produced.","['Utility expense=3.6*X', 'Utility expense=3.7*X', 'Utility expense=3.8*X', 'Utility expense=3.9*X']",?,MMMU_Accounting_images/test\test_Accounting_180_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_181,"Consider the following $1,000 par value zero-coupon bonds:<image 1> According to the expectations hypothesis, what is the expected 1-year interest rate 3 years from now?","['8.33%', '8.41%', '8.51%']",?,MMMU_Accounting_images/test\test_Accounting_181_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_182,"You have found the following stock quote for RJW Enterprises,Inc., in the financial pages of today's newspaper. What is the annual dividend? (1) ________What was the closing price for this stock that appeared in yesterday's paper? (2) ________If the company currently has 30 million shares of stock outstanding, what was net income for the most recent four quarters? (3) ________<image 1>","[' (1): $0.74  (2):$27.95 (3):$38,431,922', ' (1): $0.58  (2):$27.95 (3):$36,286,957', ' (1): $0.62  (2):$27.95 (3):$37,571,239 ']",?,MMMU_Accounting_images/test\test_Accounting_182_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_183,Which indifference curve represents the greatest level of utility that can be achieved by the investor? <image 1>,[],?,MMMU_Accounting_images/test\test_Accounting_183_image_1.png,['Plots and Charts'],?,Medium,open,Investment
test_Accounting_184,Which one of the following portfolios cannot lie on the efficient frontier as described by Markowitz? <image 1>,"['a', 'b', 'c', 'd']",?,MMMU_Accounting_images/test\test_Accounting_184_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_185,"Each of the following situations relates to a different company. <image 1> For company A, find the missing amounts.","['$7,200', '$3,950', '$4,100', '$12,400']",?,MMMU_Accounting_images/test\test_Accounting_185_image_1.png,['Tables'],?,Hard,multiple-choice,Financial Accounting
test_Accounting_186,"Based from the information given, CK Company's net income for the month of Feb. 28, 2019 amounted to <image 1>","['$3,890', '$2,890', '$1,890', '$890']",?,MMMU_Accounting_images/test\test_Accounting_186_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_187,"Assume accounts have normal balances, what is the balance of the account? Building and Equipment were recently purchased, so there is neither depreciation expense nor accumulated depreciation. <image 1> Adjustments needed: Physical count of supplies inventory remaining at end of period, $3,300; Customer fees collected in advance (payments were recorded as Fees Earned), $18,500.","['$513,317', '$515,900', '$503,636', '$552,670']",?,MMMU_Accounting_images/test\test_Accounting_187_image_1.png,['Screenshots'],?,Hard,multiple-choice,Financial Accounting
test_Accounting_188,"Consider the following information regarding the performance of a money manager in a recent month. The table represents the actual return of each sector of the manager's portfolio in column 1, the fraction of the portfolio allocated to each sector in column 2, the benchmark or neutral sector allocations in column 3, and the returns of sector indices in column 4. <image 1> What was the manager's underperformance? ","['0.33%', '0.26%', '0.24%']",?,MMMU_Accounting_images/test\test_Accounting_188_image_1.png,['Tables'],?,Easy,multiple-choice,Investment
test_Accounting_189,"Rex Industries has two products. They manufactured 12,539 units of product A and 8,254 units of product B. The data are: <image 1> What is the activity rate for pool 2?","['$96.14', '$30.60', '$3.75', '$67.60']",?,MMMU_Accounting_images/test\test_Accounting_189_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_190,"The following data show the units in beginning work in process inventory, the number of units started, the number of units transferred, and the percent completion of the ending work in process for conversion. Given that materials are added 50% at the beginning of the process and 50% at the end of the process, what are the equivalent units for material costs for each quarter using the weighted-average method? Assume that the quarters are independent. <image 1>","['293,250', '295,250', '296,900', '295,900']",?,MMMU_Accounting_images/test\test_Accounting_190_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_191,"Suppose that your risky portfolio includes the following investments in the given proportions:<image 1> What are the investment proportions of your client's overall portfolio, including the position in T-bills?","['19.0% in Stock A; 21.8% in Stock B; 29.2% in Stock C', '14.2% in Stock A; 23.5% in Stock B; 32.3% in Stock C', '17.5% in Stock A; 22.4% in Stock B; 30.1% in Stock C']",?,MMMU_Accounting_images/test\test_Accounting_191_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_192,"The journal entry to record the $500 of work in process ending inventory that consists of $300 of direct materials, $50 of manufacturing overhead, and $150 of direct labor is which of the following?","['<image 1>', '<image 2>', '<image 3>', '<image 4>']",?,MMMU_Accounting_images/test\test_Accounting_192_image_1.png;MMMU_Accounting_images/test\test_Accounting_192_image_2.png;MMMU_Accounting_images/test\test_Accounting_192_image_3.png;MMMU_Accounting_images/test\test_Accounting_192_image_4.png,"['Tables', 'Screenshots']",?,Medium,multiple-choice,Managerial Accounting
test_Accounting_193,"A new company started production. Job 1 was completed, and Job 2 remains in production. Here is the information from the job cost sheets from their first and only jobs so far: <image 1> Using the information provided, what is the balance in work in process?","['$4,050', '$4,060', '$4,070', '$4,080']",?,MMMU_Accounting_images/test\test_Accounting_193_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_194,Solve for the unknown interest rate in each of the following:<image 1>,"['9.27%, 10.74%, 6.98%, 13.24%', '9.73%, 11.24%, 7.54%, 14.03%', '9.45%, 10.90%, 7.03%, 13.51%']",?,MMMU_Accounting_images/test\test_Accounting_194_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_195,"After studying Iris Hamson's credit analysis, George Davies is considering whether he can increase the holding-period return on Yucatan Resort's excess cash holdings (which are held in pesos) by investing those cash holdings in the Mexican bond market. Although Davies would be investing in a peso-denominated bond, the investment goal is to achieve the highest holding-period return, measured in U.S. dollars, on the investment. Davies finds the higher yield on the Mexican 1-year bond, which is considered to be free of credit risk, to be attractive, but he is concerned that depreciation of the peso will reduce the holding-period return, measured in U.S. dollars. Hamson has prepared the following selected financial data to help Davies make the decision: <image 1> Hamson recommends buying the Mexican 1-year bond and hedging the foreign currency exposure using the 1-year forward exchange rate. Calculate the U.S. dollar holding-period return that would result from the transaction recommended by Hamson. ","['2.15%', '2.50%', '2.65%']",?,MMMU_Accounting_images/test\test_Accounting_195_image_1.png,['Tables'],?,Hard,multiple-choice,Investment
test_Accounting_196,Each situation below relates to an independent company's Owners' Equity. <image 1> Calculate the missing values of company 3.,"['$45,900', '$42,240', '$48,600', '$47,680']",?,MMMU_Accounting_images/test\test_Accounting_196_image_1.png,['Tables'],?,Easy,multiple-choice,Financial Accounting
test_Accounting_197,"From the following Company Y adjusted trial balance, what is the total assets of the company? <image 1>","['$35,600', '$65,700', '$73,250', '$58,580']",?,MMMU_Accounting_images/test\test_Accounting_197_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_198,"JJ Manufacturing builds and sells switch harnesses for glove boxes. The sales price and variable cost for each follow: <image 1> Their sales mix is reflected in the ratio 4:4:1. If annual fixed costs shared by the three products are $18,840 how many units of each product will need to be sold in order for JJ to break even?","['250 units of Trunk switch, 250 units of Gas door switch, and 60 units of Glove box light', '250 units of Trunk switch, 240 units of Gas door switch, and 80 units of Glove box light', '240 units of Trunk switch, 250 units of Gas door switch, and 70 units of Glove box light', '240 units of Trunk switch, 240 units of Gas door switch, and 60 units of Glove box light']",?,MMMU_Accounting_images/test\test_Accounting_198_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_199,"A global equity manager is assigned to select stocks from a universe of large stocks throughout the world. The manager will be evaluated by comparing her returns to the return on the MSCI World Market Portfolio, but she is free to hold stocks from various countries in whatever proportions she finds desirable. Results for a given month are contained in the following table: <image 1> Calculate the value added (or subtracted) by her country allocation decisions.","['-0.70%', '-0.63%', '-0.58%']",?,MMMU_Accounting_images/test\test_Accounting_199_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_200,"The current yield curve for default-free zero-coupon bonds is as follows:<image 1> If you purchased it at that price, what would your total expected rate of return be over the next year (coupon plus price change)? Ignore taxes.","['9%', '10%', '11%']",?,MMMU_Accounting_images/test\test_Accounting_200_image_1.png,['Tables'],?,Easy,multiple-choice,Investment
test_Accounting_201,"Suppose stock returns can be explained by a two-factor model.The firm-specific risks for all stocks are independent.The following table shows the information for two diversified portfolios:<image 1> If the risk-free rate is 4 percent, what are the risk premiums for each factor in this model?","['F1= 6.49%, F2= 5.64% ', 'F1= 5.87%, F2= 7.20%', 'F1= 6.11%, F2= 6.03%']",?,MMMU_Accounting_images/test\test_Accounting_201_image_1.png,['Tables'],?,Hard,multiple-choice,Financial Accounting
test_Accounting_202,"Brahma Industries sells vinyl replacement windows to home improvement retailers nationwide. The national sales manager believes that if they invest an additional $25,000 in advertising, they would increase sales volume by 10,000 units. <image 1> What is the new total variable costs?","['$759,000', '$1,138,500', '$714,500', '$44,500']",?,MMMU_Accounting_images/test\test_Accounting_202_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_203,"XYZ stock price and dividend history are as follows: <image 1> An investor buys three shares of XYZ at the beginning of 2007, buys another two shares at the beginning of 2008, sells one share at the beginning of 2009, and sells all four remaining shares at the beginning of 2010. What is the dollar-weighted rate of return? (Hint: Carefully prepare a chart of cash flows for the four dates corresponding to the turns of the year for January 1, 2007, to January 1, 2010. If your calculator cannot calculate internal rate of return, you will have to use trial and error.)","['-0.2398%', '-0.1744%', ' -0.1607%']",?,MMMU_Accounting_images/test\test_Accounting_203_image_1.png,['Tables'],?,Easy,multiple-choice,Investment
test_Accounting_204,"Summary information from a company's job cost sheets shows the following information: <image 1> What are the balances in the work in process inventory, finished goods inventory, and cost of goods sold for June?","['3,500 9,231 0', '3,230 7,540 9,231', '4,664 5,000 2,540', '5,000 3,230 3,500']",?,MMMU_Accounting_images/test\test_Accounting_204_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_205,The shareholders of Flannery Company have voted in favor of a buyout offer from Stultz Corporation. Information about each firm is given here:<image 1> Flannery's shareholders will receive one share of Stultz stock for every three shares they hold in Flannery. What will the EPS of Stultz be after the merger? ,"['$6.410', '$5.401', '$6.002']",?,MMMU_Accounting_images/test\test_Accounting_205_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_206,Suppose that the market can be described by the following three sources of systematic risk with associated risk premiums. <image 1>The return on a particular stock is generated according to the following equation: r = 15% +1.0I + .5R + .75C + e Find the equilibrium rate of return on this stock using the APT. The T-bill rate is 6%. Is the stock over or underpriced? ,"['over', 'under']",?,MMMU_Accounting_images/test\test_Accounting_206_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_207,This cost data from Hickory Furniture is for the year 2017. <image 1> Predict the utility costs if 750 chairs are produced.,"['$2,550', '$2,650', '$2,750', '$2,850']",?,MMMU_Accounting_images/test\test_Accounting_207_image_1.png,['Tables'],?,Hard,multiple-choice,Managerial Accounting
test_Accounting_208,"<image 1> Conner & Scheer, Attorneys at Law, provide a wide range of legal services for their clients. They employ several paralegal and administrative support staff in order to provide high-quality legal services at competitive prices. For the year ending December 31, 2017, the firm reported these income and expenses. What is total revenue?","['$789,000', '$718,000', '$2,250,000', '$1,461,000']",?,MMMU_Accounting_images/test\test_Accounting_208_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_209,"<image 1> Sanchez & Vukmin, LLP, is a full-service accounting firm located near Chicago, Illinois. Last year, Sanchez provided tax preparation services to 500 clients. Total fixed costs were $265,000 with total variable costs of $180,000. Based on this information, what is the fixed costs per 900 clients?","['$324,000', '$477,000', '$801,000', '$731,000']",?,MMMU_Accounting_images/test\test_Accounting_209_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_210,"Rich McDonald, CFA, is evaluating his investment alternatives in Ytel Incorporated by analyzing a Ytel convertible bond and Ytel common equity. Characteristics of the two securities are given in the following exhibit: <image 1> Calculate, based on the exhibit, the expected 1-year rate of return for the Ytel common equity.","['27.39%', '26.44%', '28.57%']",?,MMMU_Accounting_images/test\test_Accounting_210_image_1.png,['Tables'],?,Easy,multiple-choice,Investment
test_Accounting_211,"Rex Industries has two products. They manufactured 12,539 units of product A and 8,254 units of product B. The data are: <image 1> What is the activity rate for pool 3?","['$96.14', '$30.60', '$3.75', '$67.60']",?,MMMU_Accounting_images/test\test_Accounting_211_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_212,"Plant, Inc., is considering making an offer to purchase Palmer Corp.Plant's vice president of finance has collected the following information:<image 1> Plant also knows that securities analysts expect the earnings and dividends of Palmerto grow at a constant rate of 4 percent each year. Plant management believes that theacquisition of Palmer will provide the firm with some economies of scale that willincrease this growth rate to 6 percent per year. If Plant were to offer 225,000 of its shares in exchange for the outstanding stock of Palmer, what would the NPV be?","['$6,068,944.10', '$16,114,285.71', '$11,372,810.44']",?,MMMU_Accounting_images/test\test_Accounting_212_image_1.png,['Tables'],?,Hard,multiple-choice,Financial Accounting
test_Accounting_213,Suppose your expectations regarding the stock price are as follows:<image 1> compute the mean and standard deviation of the HPR on stocks.,"['(1)13% ;(2)27.74%', '(1)14% ;(2)25.52%', '(1)15% ;(2)26.20%']",?,MMMU_Accounting_images/test\test_Accounting_213_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_214,"Pamela Itsuji, a currency trader for a Japanese bank, is evaluating the price of a 6-month Japanese yen/U.S. dollar currency futures contract. She gathers the following currency and interest rate data: <image 1> Calculate the theoretical price for a 6-month Japanese yen/U.S. dollar currency futures contract, using the data above.","['117.84305', '122.06453', '126.97346']",?,MMMU_Accounting_images/test\test_Accounting_214_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_215,Mountain Peaks applies overhead on the basis of machine hours and reports the following information: <image 1> What is the predetermined overhead rate?,"['$6.00', '$7.00', '$8.00', '$9.00']",?,MMMU_Accounting_images/test\test_Accounting_215_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_216,"XYZ stock price and dividend history are as follows: <image 1> An investor buys three shares of XYZ at the beginning of 2007, buys another two shares at the beginning of 2008, sells one share at the beginning of 2009, and sells all four remaining shares at the beginning of 2010. What are the arithmetic and geometric average time-weighted rates of return for the investor?","['(1) 6.29% (2)3.80%', '(1) 5.96% (2)3.92%', '(1) 5.37% (2)4.18%']",?,MMMU_Accounting_images/test\test_Accounting_216_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_217,"Let us proceed to the finished goods, what is the beginning finished goods inventory? <image 1>","['$3,296', '$3,396', '$3,496', '$3,596']",?,MMMU_Accounting_images/test\test_Accounting_217_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_218,"Morris Industries manufactures and sells three products (AA, BB, and CC). The sales price and unit variable cost for the three products are as follows: <image 1> Their sales mix is reflected as a ratio of 5:3:2. Annual fixed costs shared by the three products are $258,000 per year. What are total variable costs for Morris with their current product mix?","['$180,000', '$24,000', '$258,000', '$54,000']",?,MMMU_Accounting_images/test\test_Accounting_218_image_1.png,['Tables'],?,Hard,multiple-choice,Managerial Accounting
test_Accounting_219,Fill in the missing amounts for Company C. (from top to bottom) Each case is independent of the others. Assume that only one product is being sold by each company. <image 1>,"['500,$100,000', '300,$105,000', '500,$105,000', '300,$100,000']",?,MMMU_Accounting_images/test\test_Accounting_219_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_220,"<image 1> Winterfell Products manufactures electrical switches for the aerospace industry. For the year ending 2019, they reported these revenues and expenses. What is the total revenue?","['$865,000', '$873,000', '$862,000', '$872,000']",?,MMMU_Accounting_images/test\test_Accounting_220_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_221,"From the following Company A adjusted trial balance, what is the net income of the company? <image 1>","['$56,100', '$55,000', '$55,100', '$56,000']",?,MMMU_Accounting_images/test\test_Accounting_221_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_222,The following information is taken from the records of Baklava Bakery for the year 2019. <image 1> Calculate net income or net loss for February.,"['$37,550', '$15,530', '$15,930', '$15,730']",?,MMMU_Accounting_images/test\test_Accounting_222_image_1.png,['Tables'],?,Easy,multiple-choice,Financial Accounting
test_Accounting_223,The most recent financial statements for Wise Co. are shown here:<image 1>Assets and costs are proportional to sales. The company maintains a constant 30 percent dividend payout ratio and a constant debt-equity ratio. What is the maximum increase in sales that can be sustained assuming no new equity is issued?,"['$5,845.58', '$43,000', '$14,190']",?,MMMU_Accounting_images/test\test_Accounting_223_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_224,Mountain Tops applies overhead on the basis of direct labor hours and reports the following information: <image 1> What is the predetermined overhead rate?,"['$6.00', '$7.00', '$8.00', '$9.00']",?,MMMU_Accounting_images/test\test_Accounting_224_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_225,"Bolero, Inc., has compiled the following information on its financing costs:<image 1>The company is in the 35 percent tax bracket and has a target debt-equity ratio of 60 percent. The target short-term debt/long-term debt ratio is 20 percent.What is the company's weighted average cost of capital using book value weights?What is the company's weighted average cost of capital using market value weights?","['(1)7.21% (2)8.95%', '(1)6.09% (2)9.90%', '(1)6.35% (2)9.07%']",?,MMMU_Accounting_images/test\test_Accounting_225_image_1.png,['Tables'],?,Easy,multiple-choice,Financial Accounting
test_Accounting_226,"Flanders Manufacturing is considering purchasing a new machine that will reduce variable costs per part produced by $0.15. The machine will increase fixed costs by $18,250 per year. The information they will use to consider these changes is shown here. <image 1> What is the new variable costs?","['$44,550', '$118,800', '$74,250', '$345,600']",?,MMMU_Accounting_images/test\test_Accounting_226_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_227,"Suppose the following bond quote for IOU Corporation appears in the financial page of today's newspaper. Assume the bond has a face value of $1,000, semiannual coupon payments, and the current date is April 15, 2015. What is the yield to maturity of the bond? <image 1>","[' 6.55%', '7.04%', '6.80%']",?,MMMU_Accounting_images/test\test_Accounting_227_image_1.png,['Tables'],?,Easy,multiple-choice,Financial Accounting
test_Accounting_228,"Keleher Industries manufactures pet doors and sells them directly to the consumer via their web site. The marketing manager believes that if the company invests in new software, they will increase their sales by 10%. The new software will increase fixed costs by $400 per month. The previous annual statement is as follows: <image 1> What is the total contribution margin?","['$460,350', '$392,150', '$436,050', '$24,300']",?,MMMU_Accounting_images/test\test_Accounting_228_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_229,"Summary information from a company's job cost sheets shows the following information: <image 1> What are the balances in the work in process inventory, finished goods inventory, and cost of goods sold for April?","['3,500 9,231 0', '3,230 7,540 9,231', '4,664 5,000 2,540', '5,000 3,230 3,500']",?,MMMU_Accounting_images/test\test_Accounting_229_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_230,"The tables below show, respectively, the characteristics of two annual-pay bonds from the same issuer with the same priority in the event of default, and spot interest rates. Neither bond's price is consistent with the spot rates. Using the information in these tables, recommend either bond A or bond B for purchase.<image 1> <image 2>","['A', 'B']",?,MMMU_Accounting_images/test\test_Accounting_230_image_1.png;MMMU_Accounting_images/test\test_Accounting_230_image_2.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_231,"The market value balance sheet for Outbox Manufacturing is shown here. Outbox has declared a stock dividend of 25 percent. The stock goes ex dividend tomorrow (the chronology for a stock dividend is similar to that for a cash dividend). There are 22,000 shares of stock outstanding. What will the ex-dividend price be?<image 1>",[],?,MMMU_Accounting_images/test\test_Accounting_231_image_1.png,['Tables'],?,Medium,open,Financial Accounting
test_Accounting_232,What is the standard deviation of a random variable q with the following probability distribution: <image 1>,"[' 0.8292', ' 0.7044', ' 0.7915']",?,MMMU_Accounting_images/test\test_Accounting_232_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_233,"You observe the following term structure: <image 1> If you believe that the term structure next year will be the same as today's, will the 1-year or the 4-year zeros provide a greater expected 1-year return?","['Yes', 'NO']",?,MMMU_Accounting_images/test\test_Accounting_233_image_1.png,['Tables'],?,Hard,multiple-choice,Investment
test_Accounting_234,"<image 1> Sanchez & Vukmin, LLP, is a full-service accounting firm located near Chicago, Illinois. Last year, Sanchez provided tax preparation services to 500 clients. Total fixed costs were $265,000 with total variable costs of $180,000. Based on this information, what is the fixed cost per client?","['$560', '$540', '$550', '$530']",?,MMMU_Accounting_images/test\test_Accounting_234_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_235,"<image 1> Baxter Company has a relevant range of production between 15,000 and 30,000 units. The following cost data represents average variable costs per unit for 25,000 units of production. If 17,000 units are produced, what are the total manufacturing overhead costs incurred?","['$183,000', '$184,000', '$185,000', '$186,000']",?,MMMU_Accounting_images/test\test_Accounting_235_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_236,"Assume accounts have normal balances, the missing account balance of Cash is $32,200. What is the balance of the account? <image 1>","['$253,320', '$227,365', '$202,710', '$234,268']",?,MMMU_Accounting_images/test\test_Accounting_236_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_237,What are the prices of a call option and a put option with the following characteristics?<image 1>,"['(1)$5.21 (2)$8.39', '(1)$6.30 (2)$8.11', '(1)$6.25 (2)$7.90']",?,MMMU_Accounting_images/test\test_Accounting_237_image_1.png,['Other'],?,Easy,multiple-choice,Financial Accounting
test_Accounting_238,The following table shows yields to maturity of zero-coupon Treasury securities. <image 1> Calculate the forward 1-year rate of interest for year 3.,"['6.87%', '6.95%', '7.01%']",?,MMMU_Accounting_images/test\test_Accounting_238_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_239,Consider the rate of stocks ABC and XYZ. <image 1> Which stock has greater dispersion around the mean?,"['ABC', 'XYZ']",?,MMMU_Accounting_images/test\test_Accounting_239_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_240,"Flanders Manufacturing is considering purchasing a new machine that will reduce variable costs per part produced by $0.15. The machine will increase fixed costs by $18,250 per year. The information they will use to consider these changes is shown here. <image 1> What is the new fixed costs?","['$44,550', '$118,800', '$74,250', '$345,600']",?,MMMU_Accounting_images/test\test_Accounting_240_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_241,"From the following Company Y adjusted trial balance, what is the net income of the company? <image 1>","['$20,500', '$21,500', '$20,600', '$21,600']",?,MMMU_Accounting_images/test\test_Accounting_241_image_1.png,['Tables'],?,Easy,multiple-choice,Financial Accounting
test_Accounting_242,"<image 1> Tom West is a land surveyor who operates a small surveying company, performing surveys for both residential and commercial clients. He has a staff of surveyors and engineers who are employed by the firm. For the year ending December 31, 2017, he reported these income and expenses. What is the net income?","['$306,000', '$307,000', '$308,000', '$309,000']",?,MMMU_Accounting_images/test\test_Accounting_242_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_243,"You are the financial analyst for a tennis racket manufacturer. The company is considering using a graphitelike material in its tennis rackets. The company has estimated the information in the following table about the market for a racket with the new material. The company expects to sell the racket for six years. The equipment required for the project has no salvage value. The required return for projects of this type is 13 percent, and the company has a 40 percent tax rate. Should you recommend the project?<image 1>","['Yes', 'No']",?,MMMU_Accounting_images/test\test_Accounting_243_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_244,"This problem should be solved using the following data: <image 1> Using the data above, calculate cash flows from financing activities.","['-$13', '-$44', '-$69']",?,MMMU_Accounting_images/test\test_Accounting_244_image_1.png,['Screenshots'],?,Medium,multiple-choice,Investment
test_Accounting_245,Fill in the missing amounts for Company B. (from top to bottom) Each case is independent of the others. Assume that only one product is being sold by each company. <image 1>,"['700,$14,000', '600,$12,000', '700,$12,000', '600,$14,000']",?,MMMU_Accounting_images/test\test_Accounting_245_image_1.png,['Tables'],?,Hard,multiple-choice,Managerial Accounting
test_Accounting_246,"Patrick Wall is considering the purchase of one of the two bonds described in the following table. Wall realizes his decision will depend primarily on effective duration, and he believes that interest rates will decline by 50 basis points at all maturities over the next 6 months. <image 1> Calculate the 6-month horizon return (in percent) for each bond, if the actual CIC bond price equals 105.55 and the actual PTR bond price equals 104.15 at the end of 6 months.","['(1)6.052% ; (2)5.691%', '(1)6.314% ; (2)5.479%', '(1)6.588% ; (2)5.612%']",?,MMMU_Accounting_images/test\test_Accounting_246_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
